id,title,description,content_type,release_year,release_date,brands,franchises,genres,subgenres,seasons,people,places,settings,subjects,agents,cast,mediums,image_url,image
3e6ea162-7ae0-417f-8e90-74456b284e0c,Up,"Carl Fredricksen, a retired balloon salesman, is part rascal, part dreamer and ready for his last chance at high-flying excitement. Tying thousands of balloons to his house, Carl sets off to the lost world of his childhood dreams. But unbeknownst to Carl, Russell, an overeager 8-year-old Wildnerness Explorer who has never ventured beyond his backyard, is in the wrong place at the wrong time...Carl's front porch. The world's most unlikely duo reach new heights and meet fantastic friends like Dug, a dog with a special collar that allows him to speak, and Kevin, a rare 13-foot tall flightless bird. Stuck together in the wilds of the jungle, Carl realizes that sometimes life's biggest adventures aren't the ones you set out to have.",movie,2009,5/28/09,pixar,,"family,animation,adventure,actionadventure,drama,buddy","adventure_comedy,fantasy_adventure",,,"venezuela,south_america","desert,city,jungle","friendship,death,old_age,widowhood,travel","birds,retirees,dogs,boy_and_girl_scouts,explorers,widows","christopher_plummer,bob_peterson,jeremy_leary,ed_asner,john_ratzenberger,delroy_lindo,jerome_ranft,jordan_nagai,david_kaye,elie_docter",3d,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/D15D046FBF0AA2867CC7EE579C3408B97EC1E0DF704432D532DF1E97FFFCFD62/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/D15D046FBF0AA2867CC7EE579C3408B97EC1E0DF704432D532DF1E97FFFCFD62/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
430dde54-444b-41e5-9a26-7233630bc73a,"Monsters, Inc.","Lovable Sulley (John Goodman) and his wisecracking sidekick Mike Wazowski (Billy Crystal) are the top scare team at MONSTERS, INC., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",movie,2001,11/1/01,pixar,monsters,"family,animation,buddy,comedy","fantasy_comedy,buddy_comedy,monster_movies",,,nepal,city,"parallel_universes,business","monsters,yetis","steve_buscemi,billy_crystal,john_goodman,james_coburn,daniel_gerson,bob_peterson,jennifer_tilly,john_ratzenberger,mary_gibbs,frank_oz",3d,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/BE8BEE3FE55E642C39DD72B7074F197AB7B20198EC31232A077A319179FA7871/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/BE8BEE3FE55E642C39DD72B7074F197AB7B20198EC31232A077A319179FA7871/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
e6b1726f-19b4-4c1c-9d47-c41294c0d87d,Turner & Hooch,"Ambitious young Deputy Marshal Scott Turner's life is turned upside down when he inherits Hooch, a slobbery mess of a dog. His new pet is a source of constant aggravation, destroying his apartment and threatening his promising career. Despite his misbehavior, Hooch turns out to be surprisingly useful, helping with everything from finding fugitives to protecting witnesses. Scott is desperate to train his new canine partner to be a little less embarrassing, and turns to Erica, a dog trainer with the Marshals. She helps Scott learn to understand and work with Hooch - though he remains completely oblivious to her crush on him. As Scott learns to work with his dog, he gets help and guidance from a pair of more experienced deputies - Jessica Baxter, who does her best to keep Scott focused on what's really important, and the enigmatic Xavier Wilson, an oddball with a lot of wisdom to share. Hooch also turns out to be the key to Scott's love life, as he finds himself at the center of a love triangle with Erica and his long-time crush US Attorney Brooke Mailer. Erica is supportive, fun, totally smitten with him, and Hooch's biggest fan. Scott, however, is more focused on Brooke, who is ambitious, totally focused and less than enthusiastic about Scott's big slobbery dog. While Scott works with the Marshals, he and his sister Laura team up to investigate a mysterious case left unfinished by their father before he died. They don't know what they're looking for, but they know that somehow Scott's new dog is the key to it all. Together with their father's old partner David Sutton, they begin to uncover a serious crime in their sleepy little hometown of Cypress Beach. The clock is ticking, innocent lives are at stake, and the only one who seems to be able to tie it all together is Hooch. Scott eventually realizes that the only way to save the day is to risk everything for the pet he never wanted.",series,2021,7/21/21,disney,,"comedy,policecop,procedural,actionadventure,buddy",police_comedy,,,,,crime,"detectives,animals,police,dogs,siblings,animal_trainers,pets","josh_peck,brandon_jay_mclaren,reginald_veljohnson,lyndsy_fonseca,vanessa_lengies,becca_tobin,caitlin_howden,anthony_ruivivar,carra_patterson,jeremy_maguire",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/91A4798A1C69AFD5D28951CFE049E14CD2854DCB31599549407F7864C8CBAC0B/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/91A4798A1C69AFD5D28951CFE049E14CD2854DCB31599549407F7864C8CBAC0B/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
211b146d-13a0-4c71-b2f1-75de907781e9,Marvel Studios' Avengers: Endgame,"The epic conclusion to the Infinity Saga that became a critically acclaimed worldwide phenomenon, this dramatic showdown pits the Avengers against the universe’s most powerful villain, Thanos. After devastating events wiped out half the world’s population and fractured their ranks, the remaining heroes struggle to move forward. But they must come together to restore order and harmony in the universe and bring their loved ones back. Featuring Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Don Cheadle, Paul Rudd, Benedict Cumberbatch, Chadwick Boseman, Brie Larson, Tom Holland, Karen Gillan, Zoe Saldana and Evangeline Lilly, Marvel Studios’ “Avengers: Endgame” is produced by Kevin Feige and directed by Anthony and Joe Russo. Louis D’Esposito, Victoria Alonso, Michael Grillo, Trinh Tran, Jon Favreau, James Gunn and Stan Lee are the executive producers, and Christopher Markus & Stephen McFeely wrote the screenplay. Some flashing lights sequences or patterns may affect photosensitive viewers.",movie,2019,4/24/19,marvel,the_avengers,"science_fiction,actionadventure,fantasy,superhero",,,,,"city,kingdom,outer_space,rural",war,"monsters,spies,superheroes,aliens,cyborgs,raccoons,deities,warriors,scientists,inventors","chris_evans,chris_hemsworth,chadwick_boseman,mark_ruffalo,benedict_cumberbatch,jeremy_renner,paul_rudd,don_cheadle,scarlett_johansson,robert_downey_jr",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/CA5283B77BB1E05DDB606597678996B2D8777597964282B1C3E3EAF8B5B05A57/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/CA5283B77BB1E05DDB606597678996B2D8777597964282B1C3E3EAF8B5B05A57/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
652ab939-18fe-4c40-ad29-35880a5194d2,Toy Story 4,"Pixar Animation Studios proudly presents the adventure of a lifetime! When Woody, Buzz and the gang join Bonnie on a road trip with her new craft-project-turned-toy, Forky, the innocent little spork’s hilarious antics launch Woody on a wild quest filled with unexpected new characters—and one long-lost friend! Toy Story 4 is a soaring masterpiece stuffed with spectacular animation, humor and heart.",movie,2019,6/20/19,pixar,toy_story,"family,actionadventure,animation,comedy",road_movies,,,,"amusement_parks,town",sacrifice,"birds,dolls,astronauts,sheep,shepherds,toys,rabbits,cowboys,racecar_drivers","madeleine_mcgraw,jordan_peele,ally_maki,keanu_reeves,tony_hale,tim_allen,tom_hanks,annie_potts,keeganmichael_key,christina_hendricks","sequels,3d","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/3FAC751192D15060DE47ABAE6B26B323E94646E7A0A687F741BDF14126A26CD1/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/3FAC751192D15060DE47ABAE6B26B323E94646E7A0A687F741BDF14126A26CD1/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
cda8e42d-0cc4-484f-bb5b-b8dd3b8dd496,The Mandalorian,"After the fall of the Galactic Empire, lawlessness has spread throughout the galaxy. Some flashing lights sequences or patterns may affect photosensitive viewers.",series,2019,12/27/19,star_wars,,"action,science_fiction,actionadventure","space_western,space_adventure,space_opera",,,,"town,outer_space,wilderness",puppetry,"bounty_hunters,warriors,infants","giancarlo_esposito,carl_weathers,katy_m_obrian,mingna_wen,omid_abtahi,pedro_pascal,gina_carano,chris_bartlett,temuera_morrison,misty_rosas",interquel,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/A7FC674E05987F109D51E5C92CEE2A8A46F7CB2610EB18575095A1B878459211/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/A7FC674E05987F109D51E5C92CEE2A8A46F7CB2610EB18575095A1B878459211/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
fc8388d4-c0ae-4b4e-90fe-60d1ab8f1cc1,Incredibles 2,"The Parrs are back in action! While Helen is called on to lead a campaign to bring Supers back, Bob navigates the day-to-day heroics of “normal” life at home with Violet, Dash and baby Jack-Jack...whose superpowers are about to be discovered. Their mission is derailed, however, when a new villain emerges with a brilliant and dangerous plot that threatens everything. But the Parrs have never shied away from a challenge, especially with Frozone by their side—and that’s what makes this family so incredible. Some flashing lights sequences or patterns may affect photosensitive viewers.",movie,2018,6/13/18,pixar,the_incredibles,"family,animation,actionadventure,science_fiction,action,superhero","action_comedy,superhero_comedy",,,,"city,ships","technology,mind_control,hypnosis,invisibility,shapeshifting,memory_erasure,family,science","criminals,female_antagonists,infants,superheroes,businesspeople,parents,families,inventors,spouses","samuel_l_jackson,sophia_bush,holly_hunter,eli_fucile,sarah_vowell,michael_bird,catherine_keener,craig_t_nelson,bob_odenkirk,huck_milner","sequels,3d","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C911C97FBBCC03B779966F0CE79FBE61944FBC4345ED373AF164E7A1777B99D5/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C911C97FBBCC03B779966F0CE79FBE61944FBC4345ED373AF164E7A1777B99D5/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
817579b6-102b-473b-b840-e13a67ef427c,Puppy Dog Pals,"Two fun-loving Pug puppies, Bingo and Rolly, are brothers with an appetite for adventure! Whether it's helping their owner Bob or aiding an animal friend-in-need, their ""pawsome"" missions take the pups all around the neighborhood and even around the world! No matter where they go, Bingo and Rolly know that life is so much more exciting (and a lot more silly!) with your best friend and brother by your side.",series,2017,4/21/17,disney,disney_junior,"animation,kids,adventure",,,,,"city,suburban","educational,preschool,travel","animals,brothers,neighbors,dogs,robots,cats,pets,inventors","jessica_dicicco,sam_lavagnino,harland_williams,cheri_oteri,issac_ryan_brown,shiloh_nelson,tom_kenny,leslie_david_baker,jeff_bennett,jill_talley",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/02E3633D6A41E16D90291603CFBA8897A37F1D6FC1FDC558F106320DF0501F44/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/02E3633D6A41E16D90291603CFBA8897A37F1D6FC1FDC558F106320DF0501F44/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
aa2edd7f-3339-4e86-b18d-abd3f12557c6,Ratatouille,"From the creators of Cars and The Incredibles comes a breakthrough comedy that lets you experience Paris from an all-new perspective. In one of Paris’ finest restaurants, Remy, a determined young rat, dreams of becoming a renowned French chef. Torn between his family’s wishes and his true calling, Remy and his pal Linguini set in motion a hilarious chain of events that turns the City of Lights upside down.",movie,2007,6/28/07,pixar,,"family,animation,comedy","fantasy_comedy,childrens_comedy",,,paris,city,"friendship,restaurants,drink,cooking,food","animals,managers,rats,chefs,cooks","ian_holm,will_arnett,peter_sohn,julius_callahan,janeane_garofalo,lou_romano,brian_dennehy,patton_oswalt,brad_garrett,peter_otoole",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/A7AB3FA1712CD39FF5FB94D0C39BE6488818AE8CB7B184EA6CA38BF3DAF20E9D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/A7AB3FA1712CD39FF5FB94D0C39BE6488818AE8CB7B184EA6CA38BF3DAF20E9D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
18eedbd0-0bb7-4039-bfce-ec70ef12872b,The Haunted Mansion,"Eddie Murphy stars as a real estate agent whose family comes face-to-face with 999 grim, grinning ghosts in creepy old Gracey Manor. Now with the help of supernatural psychic Madame Leota (Jennifer Tilly), they hilariously battle to break the mansion of its age-old curse...and do it before the clock strikes 13.",movie,2003,11/25/03,disney,walt_disney_studios_live_action,"family,comedy,fantasy,thriller","fantasy_comedy,childrens_comedy,african_american_comedy,comedy_horror,southern_gothic",,,louisiana,"rural,haunted_houses","the_afterlife,witchcraft,theme_park_attractions,family","real_estate_agents,families,parents,lovers,ghosts,servants,butlers,sons,zombies,daughters","tiffany_haddish,lakeith_stanfield",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/618A803C5451A93E8403F878B1E77FD486DFA203FBC90DAD0E6CCA3B7D3D0039/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/618A803C5451A93E8403F878B1E77FD486DFA203FBC90DAD0E6CCA3B7D3D0039/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
7238a24a-6ff1-4ea1-925b-57156e623b96,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly captured from Australia's Great Barrier Reef and taken to a dentist's office aquarium. It's up to Marlin (Albert Brooks), his worrisome father, and Dory (Ellen DeGeneres), a friendly but forgetful regal blue tang fish, to make the epic journey to bring Nemo home. Their adventure brings them face-to-face with vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls and more. Marlin discovers a bravery he never knew, but will he be able to find his son?",movie,2003,5/29/03,pixar,,"family,actionadventure,animation,comedy",,,,sydney_australia,aquatic,"parenting,family","dentists,fish,missing_persons,fathers,widows,sons","joe_ranft,alexander_gould,stephen_root,willem_dafoe,vicki_lewis,albert_brooks,austin_pendleton,allison_janney,brad_garrett,ellen_degeneres",3d,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/0764D2EAB42EE34A6A59F9C0BA4FF3CCCADD6CEC2C2CA0E56CACC9BB5F9006E2/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/0764D2EAB42EE34A6A59F9C0BA4FF3CCCADD6CEC2C2CA0E56CACC9BB5F9006E2/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
